Teks,Label
"Saat teman selalu mengambil keuntungan dari kelemahan kita, hati ini terasa panas. Tidak ada rasa hormat atau empati terhadap perasaan kita. Setiap kali ini terjadi, rasa marah semakin membara. Ini benar-benar menciptakan rasa ketidakadilan.",2
"Ketika teman selalu mengejek dan merendahkan kita di depan orang lain, rasa kesal menguasai pikiran. Semua harga diri dan kehormatan kita dihancurkan. Setiap kali ini terjadi, rasa marah semakin besar. Sulit rasanya untuk tetap tenang dalam situasi ini.",2
Melihat teman yang selalu memanfaatkan kebaikan kita membuat frustrasi. Semua bantuan yang diberikan tidak pernah dihargai. Rasa marah terus muncul setiap kali dihadapkan pada ketidakpedulian ini. Ini benar-benar melelahkan.,2
"Saat teman selalu menyalahkan kita atas kesalahan mereka, hati ini terasa terluka. Semua tanggung jawab yang seharusnya mereka tanggung dilemparkan kepada kita. Setiap kali ini terjadi, rasa marah semakin mendalam. Ini benar-benar mengganggu hubungan.",2
"Ketika teman selalu menghindar saat kita butuh dukungan, rasa kesal tidak bisa dihindari. Semua permintaan bantuan tidak pernah diindahkan. Setiap kali ini terjadi, rasa marah semakin besar. Ini benar-benar menguji kesabaran.",2
Melihat teman yang selalu berpura-pura peduli membuat frustrasi. Semua tindakan mereka hanya untuk keuntungan pribadi. Rasa marah terus muncul setiap kali dihadapkan pada kepalsuan ini. Ini benar-benar menciptakan rasa ketidakadilan.,2
"Saat teman selalu mengacuhkan perasaan kita, hati ini terasa panas. Tidak ada rasa empati atau perhatian terhadap apa yang kita rasakan. Setiap kali ini terjadi, rasa marah semakin membara. Ini benar-benar mengganggu hubungan.",2
"Ketika teman selalu mengambil kredit atas usaha kita, rasa kesal menguasai pikiran. Semua kerja keras dan dedikasi kita tidak pernah diakui. Setiap kali ini terjadi, rasa marah semakin besar. Sulit rasanya untuk merasa dihargai dalam situasi ini.",2
"Ketika lalu lintas berhenti total dan tidak ada tanda-tanda akan bergerak, frustrasi mulai mendidih. Setiap klakson yang berbunyi hanya menambah ketegangan. Rasa kesal semakin meningkat saat melihat jam yang terus bergerak maju. Situasi ini benar-benar menguji kesabaran.",2
"Melihat kendaraan yang terus saja menerobos lampu merah membuat hati panas. Tidak ada rasa hormat terhadap aturan dan keselamatan. Setiap kali hal ini terjadi, rasa marah semakin besar. Sulit rasanya untuk tidak merasa terganggu dengan perilaku semacam ini.",2
"Saat penumpang lain di bus terus berbicara keras di telepon, rasa kesal tidak bisa dihindari. Semua percakapan pribadi menjadi konsumsi publik tanpa pilihan. Setiap kali ini terjadi, rasa marah semakin dalam. Ini benar-benar mengganggu kenyamanan perjalanan.",2
"Ketika kereta terlambat tanpa pemberitahuan, hati ini terasa kecewa. Semua rencana yang sudah disusun menjadi kacau. Setiap kali ini terjadi, rasa marah semakin membesar. Sulit rasanya untuk tetap tenang dalam situasi ini.",2
Melihat pengemudi yang terus berpindah jalur tanpa memberi sinyal membuat frustrasi. Tidak ada rasa hormat terhadap pengguna jalan lain. Rasa marah muncul setiap kali melihat tindakan egois ini. Ini benar-benar mengganggu.,2
"Saat menemukan kursi pesawat yang sudah dipesan diambil orang lain, hati ini terasa terluka. Tidak ada rasa tanggung jawab atau pengertian dari penumpang lain. Setiap kali ini terjadi, rasa marah semakin mendalam. Ini benar-benar menguji kesabaran.",2
"Ketika bagasi yang seharusnya datang dengan pesawat kita malah tertinggal, rasa kesal tidak bisa dihindari. Semua kebutuhan penting tertinggal entah di mana. Setiap kali ini terjadi, rasa marah semakin besar. Ini benar-benar mengganggu perjalanan.",2
Melihat pengemudi yang terus mengemudi lambat di jalur cepat membuat frustrasi. Tidak ada rasa empati terhadap pengendara lain yang ingin melaju. Rasa marah terus muncul setiap kali dihadapkan pada situasi ini. Ini benar-benar menguji kesabaran.,2
"Saat penumpang lain terus menerus memajukan kursi ke belakang tanpa memperhatikan kenyamanan kita, hati ini terasa panas. Semua ruang pribadi terasa direbut tanpa peringatan. Setiap kali ini terjadi, rasa marah semakin membara. Ini benar-benar menciptakan ketidaknyamanan.",2
"Ketika petugas imigrasi memeriksa berkas dengan lambat, hati ini terasa kecewa. Semua waktu yang berharga terbuang percuma di antrian panjang. Setiap kali ini terjadi, rasa marah semakin mendalam. Sulit rasanya untuk tetap sabar dalam situasi ini.",2
Melihat penumpang lain yang selalu berdesakan masuk kereta membuat frustrasi. Tidak ada rasa hormat terhadap penumpang yang ingin keluar terlebih dahulu. Rasa marah terus muncul setiap kali dihadapkan pada ketidakaturan ini. Ini benar-benar mengganggu.,2
"Saat menemukan bahwa tiket yang sudah dipesan secara online tidak valid, hati ini terasa terluka. Semua rencana perjalanan menjadi kacau tanpa adanya pemberitahuan sebelumnya. Setiap kali ini terjadi, rasa marah semakin membesar. Sulit rasanya untuk tetap tenang dalam situasi ini.",2
"Ketika pengemudi taksi mengambil rute terpanjang tanpa alasan, rasa kesal tidak bisa dihindari. Semua waktu dan uang terbuang sia-sia. Setiap kali ini terjadi, rasa marah semakin besar. Ini benar-benar mengganggu.",2
Melihat penumpang lain yang terus berbicara keras di bioskop membuat frustrasi. Tidak ada rasa hormat terhadap penonton lain yang ingin menikmati film. Rasa marah terus muncul setiap kali dihadapkan pada ketidakpedulian ini. Ini benar-benar mengganggu.,2
"Saat perjalanan yang seharusnya singkat berubah menjadi panjang karena pengemudi tidak tahu arah, hati ini terasa panas. Semua waktu berharga terbuang karena ketidakmampuan. Setiap kali ini terjadi, rasa marah semakin membara. Ini benar-benar menciptakan ketidaknyamanan.",2
"Ketika penumpang lain terus menerus menabrakkan troli mereka ke kaki kita di bandara, hati ini terasa kecewa. Tidak ada rasa tanggung jawab atau permintaan maaf. Setiap kali ini terjadi, rasa marah semakin mendalam. Sulit rasanya untuk tetap sabar dalam situasi ini.",2
Melihat penumpang lain yang terus menyalip antrian di tempat wisata membuat frustrasi. Tidak ada rasa hormat terhadap orang lain yang sudah lama menunggu. Rasa marah terus muncul setiap kali dihadapkan pada ketidakadilan ini. Ini benar-benar mengganggu.,2
"Saat menemukan bahwa kamar hotel yang dipesan tidak sesuai dengan gambar, hati ini terasa terluka. Semua harapan untuk kenyamanan hancur dalam sekejap. Setiap kali ini terjadi, rasa marah semakin membesar. Sulit rasanya untuk tetap tenang dalam situasi ini.",2
"Ketika kendaraan umum yang seharusnya datang tepat waktu selalu terlambat, rasa kesal tidak bisa dihindari. Semua rencana dan jadwal menjadi kacau balau. Setiap kali ini terjadi, rasa marah semakin besar. Ini benar-benar mengganggu perjalanan.",2
Melihat pengemudi yang terus membuang sampah sembarangan dari jendela mobil membuat frustrasi. Tidak ada rasa tanggung jawab terhadap lingkungan. Rasa marah terus muncul setiap kali dihadapkan pada ketidakpedulian ini. Ini benar-benar menciptakan rasa tidak nyaman.,2
"Saat penumpang lain terus menerus menggunakan telepon dengan suara keras di ruang tunggu, hati ini terasa panas. Tidak ada rasa hormat terhadap ketenangan dan kenyamanan orang lain. Setiap kali ini terjadi, rasa marah semakin membara. Ini benar-benar menciptakan ketidaknyamanan.",2
"Ketika bagasi yang kita tunggu di bandara rusak saat sampai, hati ini terasa kecewa. Semua barang berharga dan kenangan di dalamnya menjadi rusak. Setiap kali ini terjadi, rasa marah semakin mendalam. Sulit rasanya untuk tetap sabar dalam situasi ini.",2
Melihat pengemudi yang terus bermain ponsel saat mengemudi membuat frustrasi. Tidak ada rasa tanggung jawab terhadap keselamatan di jalan. Rasa marah terus muncul setiap kali dihadapkan pada ketidakpedulian ini. Ini benar-benar menciptakan rasa tidak nyaman.,2
"Saat teman perjalanan selalu mengeluh tentang segala hal, hati ini terasa panas. Tidak ada rasa puas atau syukur terhadap pengalaman yang sedang dijalani. Setiap kali ini terjadi, rasa marah semakin membara. Ini benar-benar menciptakan ketidaknyamanan.",2
"Ketika menemukan bahwa restoran yang sudah lama ingin dicoba ternyata mengecewakan, rasa kesal tidak bisa dihindari. Semua harapan dan antisipasi berubah menjadi rasa tidak puas. Setiap kali ini terjadi, rasa marah semakin besar. Ini benar-benar mengganggu pengalaman perjalanan.",2
"Ketika rencana liburan yang sudah disusun berantakan karena cuaca buruk, frustrasi mulai muncul. Semua aktivitas yang diharapkan tidak bisa dilakukan. Rasa kesal semakin meningkat saat melihat cuaca terus memburuk. Ini benar-benar mengganggu suasana liburan.",2
"Melihat kamar hotel yang dipesan jauh-jauh hari ternyata tidak sesuai dengan deskripsi, membuat hati ini kecewa. Fasilitas yang dijanjikan tidak tersedia dan pelayanan yang diberikan sangat buruk. Setiap kali mengingat ini, rasa marah semakin besar. Ini benar-benar merusak suasana liburan.",2
"Saat harus menghabiskan berjam-jam di antrian panjang untuk masuk ke tempat wisata, kesabaran mulai habis. Semua waktu yang seharusnya digunakan untuk bersenang-senang terbuang percuma. Rasa marah semakin membara setiap kali melihat antrian yang tak kunjung bergerak. Ini benar-benar mengganggu rencana liburan.",2
"Ketika transportasi umum yang digunakan selama liburan selalu terlambat, rasa kesal tidak bisa dihindari. Semua jadwal kegiatan jadi kacau dan rencana berantakan. Setiap kali ini terjadi, rasa marah semakin mendalam. Ini benar-benar mengganggu suasana hati.",2
"Melihat wisatawan lain yang tidak menghargai kebersihan dan keindahan tempat wisata, membuat hati panas. Sampah berserakan di mana-mana tanpa ada yang peduli. Rasa marah terus muncul setiap kali melihat ketidakpedulian ini. Ini benar-benar merusak keindahan liburan.",2
"Saat harga makanan dan minuman di tempat wisata jauh lebih mahal dari yang seharusnya, hati ini terasa kecewa. Semua anggaran liburan jadi membengkak tanpa alasan yang jelas. Setiap kali ini terjadi, rasa marah semakin besar. Ini benar-benar mengganggu kenyamanan liburan.",2
"Ketika aktivitas yang sudah dipesan sebelumnya dibatalkan tanpa pemberitahuan, frustrasi mulai muncul. Semua rencana alternatif harus segera dibuat dalam waktu singkat. Rasa kesal semakin meningkat setiap kali mengingat pembatalan ini. Ini benar-benar merusak suasana liburan.",2
"Melihat fasilitas umum di tempat wisata yang rusak dan tidak terawat, membuat hati ini kecewa. Tidak ada rasa tanggung jawab dari pengelola tempat wisata. Setiap kali ini terjadi, rasa marah semakin besar. Ini benar-benar mengganggu kenyamanan selama liburan.",2
"Saat terjebak dalam kemacetan parah saat menuju destinasi wisata, kesabaran mulai habis. Semua waktu yang seharusnya digunakan untuk menikmati tempat wisata terbuang percuma di jalan. Rasa marah semakin membara setiap kali melihat kendaraan yang tidak bergerak. Ini benar-benar merusak rencana liburan.",2
"Ketika penumpang lain di pesawat terus berisik dan tidak menghormati privasi orang lain, hati ini terasa panas. Tidak ada rasa hormat atau pengertian dari penumpang lain. Setiap kali ini terjadi, rasa marah semakin mendalam. Ini benar-benar mengganggu kenyamanan selama perjalanan liburan.",2
"Melihat wisatawan lain yang terus merusak dan mencoret-coret tempat wisata, membuat hati panas. Tidak ada rasa tanggung jawab terhadap keindahan dan kelestarian tempat tersebut. Rasa marah terus muncul setiap kali dihadapkan pada perilaku semacam ini. Ini benar-benar merusak suasana liburan.",2
"Saat transportasi yang dipesan tiba-tiba batal tanpa pemberitahuan, hati ini terasa kecewa. Semua rencana perjalanan menjadi kacau dan harus segera mencari alternatif. Setiap kali ini terjadi, rasa marah semakin besar. Ini benar-benar mengganggu kenyamanan liburan.",2
"Ketika makanan yang dipesan di restoran ternyata tidak sesuai dengan ekspektasi, frustrasi mulai muncul. Semua harapan untuk menikmati kuliner khas setempat hancur dalam sekejap. Rasa kesal semakin meningkat setiap kali mengingat pengalaman ini. Ini benar-benar merusak suasana liburan.",2
"Melihat pengunjung lain yang terus berdesakan tanpa menghiraukan orang lain di tempat wisata, membuat hati panas. Tidak ada rasa hormat atau kesadaran akan kenyamanan orang lain. Rasa marah terus muncul setiap kali dihadapkan pada situasi ini. Ini benar-benar mengganggu pengalaman liburan.",2
"Saat bagasi hilang atau rusak saat tiba di tempat tujuan, kesabaran mulai habis. Semua barang berharga dan kebutuhan selama liburan menjadi tidak ada. Rasa marah semakin membara setiap kali memikirkan kejadian ini. Ini benar-benar merusak suasana hati selama liburan.",2
"Ketika tour guide yang seharusnya memberikan informasi ternyata tidak profesional, hati ini terasa kecewa. Semua harapan untuk mendapatkan pengalaman yang bermakna hilang begitu saja. Setiap kali ini terjadi, rasa marah semakin besar. Ini benar-benar mengganggu kesenangan liburan.",2
"Melihat fasilitas hotel yang sudah tua dan tidak terawat, membuat hati panas. Tidak ada rasa tanggung jawab dari pengelola hotel untuk memberikan pelayanan yang baik. Rasa marah terus muncul setiap kali mengingat kondisi hotel. Ini benar-benar merusak kenyamanan liburan.",2
"Saat tiket masuk tempat wisata habis padahal sudah antri lama, kesabaran mulai habis. Semua usaha dan waktu yang dihabiskan terasa sia-sia. Rasa marah semakin membara setiap kali memikirkan kejadian ini. Ini benar-benar merusak rencana liburan.",2
"Ketika harga transportasi lokal jauh lebih mahal dari yang seharusnya, hati ini terasa kecewa. Semua anggaran liburan jadi berantakan tanpa alasan yang jelas. Setiap kali ini terjadi, rasa marah semakin besar. Ini benar-benar mengganggu kenyamanan liburan.",2
"Melihat pemandu wisata yang tidak kompeten dan kurang berpengetahuan, membuat hati panas. Semua harapan untuk mendapatkan informasi yang berharga tentang tempat wisata hilang begitu saja. Rasa marah terus muncul setiap kali dihadapkan pada situasi ini. Ini benar-benar merusak suasana liburan.",2
"Saat mengalami gangguan teknis di hotel seperti AC yang rusak atau air yang tidak mengalir, kesabaran mulai habis. Semua kenyamanan yang diharapkan hilang begitu saja. Rasa marah semakin membara setiap kali mengingat kejadian ini. Ini benar-benar merusak kenyamanan selama liburan.",2
"Ketika penumpang lain di transportasi umum tidak menghargai aturan dan kenyamanan orang lain, hati ini terasa panas. Tidak ada rasa hormat atau pengertian dari penumpang lain. Setiap kali ini terjadi, rasa marah semakin mendalam. Ini benar-benar mengganggu kenyamanan selama perjalanan liburan.",2
"Melihat pengunjung lain yang terus merusak fasilitas umum di tempat wisata, membuat hati panas. Tidak ada rasa tanggung jawab terhadap kebersihan dan keindahan tempat tersebut. Rasa marah terus muncul setiap kali dihadapkan pada perilaku semacam ini. Ini benar-benar merusak suasana liburan.",2
"Saat menghadapi penundaan penerbangan yang berjam-jam tanpa informasi yang jelas, kesabaran mulai habis. Semua rencana perjalanan menjadi kacau dan waktu terbuang sia-sia. Rasa marah semakin membara setiap kali memikirkan kejadian ini. Ini benar-benar merusak suasana hati selama liburan.",2
"Ketika pengemudi taksi yang membawa kita ke tempat wisata ternyata mengambil rute terpanjang tanpa alasan, hati ini terasa kecewa. Semua waktu dan uang terbuang sia-sia. Setiap kali ini terjadi, rasa marah semakin besar. Ini benar-benar mengganggu kenyamanan liburan.",2
"Ketika rencana makan malam keluarga yang telah dipersiapkan dengan matang tiba-tiba dibatalkan tanpa alasan yang jelas, rasa kecewa mulai muncul. Seluruh usaha dan waktu yang dihabiskan terasa sia-sia. Rasa marah semakin meningkat saat melihat semua anggota keluarga tidak peduli. Ini benar-benar merusak suasana kebersamaan.",2
